sequence_id,pseudo_timestamp,sequence_position,spatial_morton_code,sequence_semantics,is_true_time_series,specimen_id,strut_id,unit_cell_i,unit_cell_j,unit_cell_k,unit_cell_edge_idx,midpoint_x_mm,midpoint_y_mm,midpoint_z_mm,ct_relative_local_intensity,ct_defect_score,ct_support_fraction,ct_longest_gap_fraction,ct_severity_layer,near_boundary_one_cell,angle_to_build_z_deg,mean_endpoint_degree,adtk_iqr_low_anomaly,adtk_quantile_low_anomaly,adtk_persist_negative_anomaly,adtk_detector_votes,adtk_consensus_anomaly
edge_21,2000-01-01T00:07:51,471,471,spatial_morton_order_not_time,0,0.5-1,11759,5,7,5,21,28.829244,36.230796,25.551956,1.11789,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:52,472,472,spatial_morton_order_not_time,0,0.5-1,9547,6,6,4,21,33.397391,31.607023,20.980658,1.071838,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:53,473,473,spatial_morton_order_not_time,0,0.5-1,9571,7,6,4,21,37.98514,31.583695,20.98446,1.040519,0.0,0.83871,0.064516,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:54,474,474,spatial_morton_order_not_time,0,0.5-1,9767,6,7,4,21,33.42073,36.194756,20.967966,1.161756,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:55,475,475,spatial_morton_order_not_time,0,0.5-1,9791,7,7,4,21,38.008479,36.171428,20.971768,1.116466,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:56,476,476,spatial_morton_order_not_time,0,0.5-1,11563,6,6,5,21,33.393654,31.619734,25.568449,1.023422,0.000826,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:57,477,477,spatial_morton_order_not_time,0,0.5-1,11587,7,6,5,21,37.981403,31.596406,25.572251,1.029191,0.0,0.516129,0.387097,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:58,478,478,spatial_morton_order_not_time,0,0.5-1,11783,6,7,5,21,33.416993,36.207467,25.555757,1.147934,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:07:59,479,479,spatial_morton_order_not_time,0,0.5-1,11807,7,7,5,21,38.004742,36.184139,25.559559,1.106277,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:00,480,480,spatial_morton_order_not_time,0,0.5-1,13091,4,4,6,21,24.167742,22.503636,30.174021,0.981987,0.020281,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:01,481,481,spatial_morton_order_not_time,0,0.5-1,13115,5,4,6,21,28.755491,22.480308,30.177822,1.00766,0.009314,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:02,482,482,spatial_morton_order_not_time,0,0.5-1,13311,4,5,6,21,24.19108,27.091369,30.161329,1.029202,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:03,483,483,spatial_morton_order_not_time,0,0.5-1,13335,5,5,6,21,28.778829,27.068041,30.16513,1.057639,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:04,484,484,spatial_morton_order_not_time,0,0.5-1,15107,4,4,7,21,24.164004,22.516348,34.761811,0.97156,0.028354,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:05,485,485,spatial_morton_order_not_time,0,0.5-1,15131,5,4,7,21,28.751753,22.493019,34.765613,1.013705,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:06,486,486,spatial_morton_order_not_time,0,0.5-1,15327,4,5,7,21,24.187343,27.104081,34.749119,1.008265,0.004372,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:07,487,487,spatial_morton_order_not_time,0,0.5-1,15351,5,5,7,21,28.775092,27.080752,34.752921,1.005098,0.002799,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:08,488,488,spatial_morton_order_not_time,0,0.5-1,13139,6,4,6,21,33.34324,22.45698,30.181624,1.014126,0.005758,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:09,489,489,spatial_morton_order_not_time,0,0.5-1,13163,7,4,6,21,37.930989,22.433651,30.185426,0.988938,0.02285,0.322581,0.225806,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:10,490,490,spatial_morton_order_not_time,0,0.5-1,13359,6,5,6,21,33.366578,27.044713,30.168932,1.049502,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:11,491,491,spatial_morton_order_not_time,0,0.5-1,13383,7,5,6,21,37.954327,27.021384,30.172734,1.017302,0.005088,0.548387,0.193548,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:12,492,492,spatial_morton_order_not_time,0,0.5-1,15155,6,4,7,21,33.339502,22.469691,34.769415,0.963108,0.043144,0.935484,0.032258,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:13,493,493,spatial_morton_order_not_time,0,0.5-1,15179,7,4,7,21,37.927251,22.446362,34.773216,0.952815,0.048379,0.129032,0.870968,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:14,494,494,spatial_morton_order_not_time,0,0.5-1,15375,6,5,7,21,33.362841,27.057424,34.756723,1.028742,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:15,495,495,spatial_morton_order_not_time,0,0.5-1,15399,7,5,7,21,37.95059,27.034095,34.760524,1.018904,0.0,0.580645,0.225806,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:16,496,496,spatial_morton_order_not_time,0,0.5-1,13531,4,6,6,21,24.214419,31.679102,30.148637,1.042922,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:17,497,497,spatial_morton_order_not_time,0,0.5-1,13555,5,6,6,21,28.802168,31.655774,30.152438,1.059333,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:18,498,498,spatial_morton_order_not_time,0,0.5-1,13751,4,7,6,21,24.237758,36.266835,30.135945,1.040032,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:19,499,499,spatial_morton_order_not_time,0,0.5-1,13775,5,7,6,21,28.825507,36.243507,30.139746,1.09023,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:20,500,500,spatial_morton_order_not_time,0,0.5-1,15547,4,6,7,21,24.210682,31.691814,34.736427,0.990285,0.018868,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:21,501,501,spatial_morton_order_not_time,0,0.5-1,15571,5,6,7,21,28.798431,31.668485,34.740229,1.03176,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:22,502,502,spatial_morton_order_not_time,0,0.5-1,15767,4,7,7,21,24.234021,36.279547,34.723735,1.013629,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:23,503,503,spatial_morton_order_not_time,0,0.5-1,15791,5,7,7,21,28.82177,36.256218,34.727537,1.071094,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:24,504,504,spatial_morton_order_not_time,0,0.5-1,13579,6,6,6,21,33.389917,31.632446,30.15624,1.037084,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:25,505,505,spatial_morton_order_not_time,0,0.5-1,13603,7,6,6,21,37.977666,31.609117,30.160042,1.01313,0.009253,0.419355,0.387097,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:26,506,506,spatial_morton_order_not_time,0,0.5-1,13799,6,7,6,21,33.413256,36.220178,30.143548,1.10431,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:27,507,507,spatial_morton_order_not_time,0,0.5-1,13823,7,7,6,21,38.001005,36.19685,30.14735,1.082643,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:28,508,508,spatial_morton_order_not_time,0,0.5-1,15595,6,6,7,21,33.38618,31.645157,34.744031,0.986115,0.021549,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:29,509,509,spatial_morton_order_not_time,0,0.5-1,15619,7,6,7,21,37.973929,31.621828,34.747832,0.998963,0.017432,0.258065,0.677419,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:30,510,510,spatial_morton_order_not_time,0,0.5-1,15815,6,7,7,21,33.409519,36.23289,34.731339,1.06637,0.0,1.0,0.0,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:31,511,511,spatial_morton_order_not_time,0,0.5-1,15839,7,7,7,21,37.997268,36.209561,34.73514,1.064655,0.0,0.967742,0.032258,supported,0,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:32,512,512,spatial_morton_order_not_time,0,0.5-1,215,8,0,0,21,42.447805,3.983124,2.713251,0.912341,0.089108,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:33,513,514,spatial_morton_order_not_time,0,0.5-1,435,8,1,0,21,42.471143,8.570857,2.700559,0.971526,0.045884,0.225806,0.774194,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:34,514,516,spatial_morton_order_not_time,0,0.5-1,2231,8,0,1,21,42.444067,3.995835,7.301042,0.982972,0.02489,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:35,515,518,spatial_morton_order_not_time,0,0.5-1,2451,8,1,1,21,42.467406,8.583568,7.28835,1.026118,0.0,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:36,516,528,spatial_morton_order_not_time,0,0.5-1,655,8,2,0,21,42.494482,13.15859,2.687867,0.987131,0.03054,0.258065,0.741935,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:37,517,530,spatial_morton_order_not_time,0,0.5-1,875,8,3,0,21,42.517821,17.746323,2.675175,1.011238,0.0142,0.258065,0.741935,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:38,518,532,spatial_morton_order_not_time,0,0.5-1,2671,8,2,1,21,42.490745,13.171301,7.275658,1.049704,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:39,519,534,spatial_morton_order_not_time,0,0.5-1,2891,8,3,1,21,42.514084,17.759034,7.262966,1.062122,0.0,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:40,520,544,spatial_morton_order_not_time,0,0.5-1,4247,8,0,2,21,42.44033,4.008546,11.888832,0.961961,0.042898,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:41,521,546,spatial_morton_order_not_time,0,0.5-1,4467,8,1,2,21,42.463669,8.596279,11.87614,0.981488,0.027759,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:42,522,548,spatial_morton_order_not_time,0,0.5-1,6263,8,0,3,21,42.436593,4.021257,16.476623,0.919201,0.078631,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:43,523,550,spatial_morton_order_not_time,0,0.5-1,6483,8,1,3,21,42.459932,8.60899,16.463931,0.950038,0.055368,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:44,524,560,spatial_morton_order_not_time,0,0.5-1,4687,8,2,2,21,42.487008,13.184012,11.863448,1.018358,0.00492,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:45,525,562,spatial_morton_order_not_time,0,0.5-1,4907,8,3,2,21,42.510347,17.771745,11.850756,1.006034,0.01367,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:46,526,564,spatial_morton_order_not_time,0,0.5-1,6703,8,2,3,21,42.483271,13.196723,16.451239,0.972168,0.041375,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:47,527,566,spatial_morton_order_not_time,0,0.5-1,6923,8,3,3,21,42.50661,17.784456,16.438547,0.962756,0.051322,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:48,528,640,spatial_morton_order_not_time,0,0.5-1,1095,8,4,0,21,42.54116,22.334056,2.662483,1.086498,0.0,0.806452,0.096774,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:49,529,642,spatial_morton_order_not_time,0,0.5-1,1315,8,5,0,21,42.564499,26.921788,2.649791,1.067177,0.0,0.516129,0.451613,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:50,530,644,spatial_morton_order_not_time,0,0.5-1,3111,8,4,1,21,42.537423,22.346767,7.250274,1.135096,0.0,0.193548,0.806452,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:51,531,646,spatial_morton_order_not_time,0,0.5-1,3331,8,5,1,21,42.560762,26.9345,7.237582,1.113299,0.0,0.193548,0.806452,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:52,532,656,spatial_morton_order_not_time,0,0.5-1,1535,8,6,0,21,42.587838,31.509521,2.637099,1.112691,0.0,0.580645,0.290323,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:53,533,658,spatial_morton_order_not_time,0,0.5-1,1755,8,7,0,21,42.611177,36.097254,2.624407,1.113139,0.0,0.806452,0.16129,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:54,534,660,spatial_morton_order_not_time,0,0.5-1,3551,8,6,1,21,42.584101,31.522233,7.22489,1.167488,0.0,0.225806,0.774194,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:55,535,662,spatial_morton_order_not_time,0,0.5-1,3771,8,7,1,21,42.60744,36.109966,7.212198,1.250288,0.0,0.83871,0.16129,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:56,536,672,spatial_morton_order_not_time,0,0.5-1,5127,8,4,2,21,42.533686,22.359478,11.838064,1.074861,0.0,0.193548,0.806452,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:57,537,674,spatial_morton_order_not_time,0,0.5-1,5347,8,5,2,21,42.557025,26.947211,11.825372,1.041067,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:58,538,676,spatial_morton_order_not_time,0,0.5-1,7143,8,4,3,21,42.529949,22.372189,16.425855,1.002976,0.016893,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:08:59,539,678,spatial_morton_order_not_time,0,0.5-1,7363,8,5,3,21,42.553288,26.959922,16.413163,0.996253,0.025619,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:00,540,688,spatial_morton_order_not_time,0,0.5-1,5567,8,6,2,21,42.580364,31.534944,11.81268,1.089205,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:01,541,690,spatial_morton_order_not_time,0,0.5-1,5787,8,7,2,21,42.603702,36.122677,11.799988,1.18575,0.0,0.580645,0.225806,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:02,542,692,spatial_morton_order_not_time,0,0.5-1,7583,8,6,3,21,42.576627,31.547655,16.400471,1.070257,0.0,0.354839,0.645161,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:03,543,694,spatial_morton_order_not_time,0,0.5-1,7803,8,7,3,21,42.599965,36.135388,16.387779,1.10917,0.0,0.387097,0.225806,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:04,544,768,spatial_morton_order_not_time,0,0.5-1,8279,8,0,4,21,42.432856,4.033968,21.064414,0.949443,0.055508,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:05,545,770,spatial_morton_order_not_time,0,0.5-1,8499,8,1,4,21,42.456195,8.621701,21.051722,0.929248,0.071452,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:06,546,772,spatial_morton_order_not_time,0,0.5-1,10295,8,0,5,21,42.429119,4.04668,25.652205,0.979323,0.035622,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:07,547,774,spatial_morton_order_not_time,0,0.5-1,10515,8,1,5,21,42.452458,8.634413,25.639513,0.938629,0.063895,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:08,548,784,spatial_morton_order_not_time,0,0.5-1,8719,8,2,4,21,42.479534,13.209434,21.03903,0.951772,0.051088,0.096774,0.903226,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:09,549,786,spatial_morton_order_not_time,0,0.5-1,8939,8,3,4,21,42.502873,17.797167,21.026338,0.950388,0.056863,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:10,550,788,spatial_morton_order_not_time,0,0.5-1,10735,8,2,5,21,42.475797,13.222146,25.626821,0.972428,0.042171,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:11,551,790,spatial_morton_order_not_time,0,0.5-1,10955,8,3,5,21,42.499136,17.809879,25.614129,0.96787,0.044627,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:12,552,800,spatial_morton_order_not_time,0,0.5-1,12311,8,0,6,21,42.425382,4.059391,30.239996,0.954383,0.055113,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:13,553,802,spatial_morton_order_not_time,0,0.5-1,12531,8,1,6,21,42.448721,8.647124,30.227303,0.936694,0.068105,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:14,554,804,spatial_morton_order_not_time,0,0.5-1,14327,8,0,7,21,42.421645,4.072102,34.827786,0.940452,0.061884,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:15,555,806,spatial_morton_order_not_time,0,0.5-1,14547,8,1,7,21,42.444984,8.659835,34.815094,0.932183,0.070539,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:16,556,816,spatial_morton_order_not_time,0,0.5-1,12751,8,2,6,21,42.47206,13.234857,30.214611,0.968573,0.043049,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:17,557,818,spatial_morton_order_not_time,0,0.5-1,12971,8,3,6,21,42.495399,17.82259,30.201919,0.977113,0.040861,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:18,558,820,spatial_morton_order_not_time,0,0.5-1,14767,8,2,7,21,42.468323,13.247568,34.802402,0.953152,0.052774,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:19,559,822,spatial_morton_order_not_time,0,0.5-1,14987,8,3,7,21,42.491662,17.835301,34.78971,0.986246,0.03187,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:20,560,896,spatial_morton_order_not_time,0,0.5-1,9159,8,4,4,21,42.526212,22.3849,21.013646,0.982997,0.03275,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:21,561,898,spatial_morton_order_not_time,0,0.5-1,9379,8,5,4,21,42.549551,26.972633,21.000954,0.9983,0.021249,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:22,562,900,spatial_morton_order_not_time,0,0.5-1,11175,8,4,5,21,42.522475,22.397612,25.601437,0.98246,0.033098,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:23,563,902,spatial_morton_order_not_time,0,0.5-1,11395,8,5,5,21,42.545813,26.985344,25.588745,1.038833,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:24,564,912,spatial_morton_order_not_time,0,0.5-1,9599,8,6,4,21,42.572889,31.560366,20.988262,1.005768,0.015148,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:25,565,914,spatial_morton_order_not_time,0,0.5-1,9819,8,7,4,21,42.596228,36.148099,20.97557,1.070062,0.0,0.225806,0.741935,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:26,566,916,spatial_morton_order_not_time,0,0.5-1,11615,8,6,5,21,42.569152,31.573077,25.576053,1.002791,0.017616,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:27,567,918,spatial_morton_order_not_time,0,0.5-1,11835,8,7,5,21,42.592491,36.16081,25.563361,1.068662,0.0,0.193548,0.580645,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:28,568,928,spatial_morton_order_not_time,0,0.5-1,13191,8,4,6,21,42.518738,22.410323,30.189227,0.979865,0.033336,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:29,569,930,spatial_morton_order_not_time,0,0.5-1,13411,8,5,6,21,42.542076,26.998056,30.176535,1.030143,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:30,570,932,spatial_morton_order_not_time,0,0.5-1,15207,8,4,7,21,42.515,22.423034,34.777018,0.975269,0.03644,0.129032,0.870968,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:31,571,934,spatial_morton_order_not_time,0,0.5-1,15427,8,5,7,21,42.538339,27.010767,34.764326,1.001957,0.0169,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:32,572,944,spatial_morton_order_not_time,0,0.5-1,13631,8,6,6,21,42.565415,31.585789,30.163843,1.012128,0.010264,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:33,573,946,spatial_morton_order_not_time,0,0.5-1,13851,8,7,6,21,42.588754,36.173522,30.151151,1.044541,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:34,574,948,spatial_morton_order_not_time,0,0.5-1,15647,8,6,7,21,42.561678,31.5985,34.751634,1.002016,0.017365,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:35,575,950,spatial_morton_order_not_time,0,0.5-1,15867,8,7,7,21,42.585017,36.186233,34.738942,1.045822,0.0,0.16129,0.83871,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:36,576,1024,spatial_morton_order_not_time,0,0.5-1,1783,0,8,0,21,5.932523,40.871615,2.581301,0.892851,0.096947,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:37,577,1025,spatial_morton_order_not_time,0,0.5-1,1811,1,8,0,21,10.520272,40.848286,2.585103,0.927635,0.067661,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:38,578,1028,spatial_morton_order_not_time,0,0.5-1,3799,0,8,1,21,5.928786,40.884326,7.169092,1.028707,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:39,579,1029,spatial_morton_order_not_time,0,0.5-1,3827,1,8,1,21,10.516535,40.860998,7.172894,1.066323,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:40,580,1032,spatial_morton_order_not_time,0,0.5-1,1839,2,8,0,21,15.108021,40.824958,2.588905,1.009924,0.004801,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:41,581,1033,spatial_morton_order_not_time,0,0.5-1,1867,3,8,0,21,19.69577,40.80163,2.592706,1.003743,0.010174,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:42,582,1036,spatial_morton_order_not_time,0,0.5-1,3855,2,8,1,21,15.104284,40.837669,7.176695,1.128187,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:43,583,1037,spatial_morton_order_not_time,0,0.5-1,3883,3,8,1,21,19.692033,40.814341,7.180497,1.149876,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:44,584,1056,spatial_morton_order_not_time,0,0.5-1,5815,0,8,2,21,5.925049,40.897037,11.756883,1.02705,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:45,585,1057,spatial_morton_order_not_time,0,0.5-1,5843,1,8,2,21,10.512798,40.873709,11.760685,1.081967,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:46,586,1060,spatial_morton_order_not_time,0,0.5-1,7831,0,8,3,21,5.921312,40.909748,16.344674,1.030947,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:47,587,1061,spatial_morton_order_not_time,0,0.5-1,7859,1,8,3,21,10.509061,40.88642,16.348475,1.049588,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:48,588,1064,spatial_morton_order_not_time,0,0.5-1,5871,2,8,2,21,15.100547,40.85038,11.764486,1.085308,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:49,589,1065,spatial_morton_order_not_time,0,0.5-1,5899,3,8,2,21,19.688296,40.827052,11.768288,1.099587,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:50,590,1068,spatial_morton_order_not_time,0,0.5-1,7887,2,8,3,21,15.09681,40.863092,16.352277,1.032062,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:51,591,1069,spatial_morton_order_not_time,0,0.5-1,7915,3,8,3,21,19.684559,40.839763,16.356079,1.059595,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
edge_21,2000-01-01T00:09:52,592,1088,spatial_morton_order_not_time,0,0.5-1,1895,4,8,0,21,24.283519,40.778301,2.596508,1.056759,0.0,1.0,0.0,supported,1,44.841513,8.0,0,0,0,0,0
