specimen_id,strut_id,isolation_forest_anomaly,isolation_forest_anomaly_score,ct_severity_layer
0.5-1,9163,False,-0.19835870174193265,supported
0.5-1,9164,False,-0.1851401070068951,supported
0.5-1,9165,False,-0.2665932622814121,supported
0.5-1,9166,False,-0.25980671026776425,supported
0.5-1,9167,False,-0.2389646769676535,supported
0.5-1,9168,False,-0.12772327766209834,watch
0.5-1,9169,False,-0.2923845730439158,supported
0.5-1,9170,False,-0.0947115119280384,watch
0.5-1,9171,False,-0.2986214265345415,supported
0.5-1,9172,False,-0.29074792082146395,supported
0.5-1,9173,False,-0.2953259281649742,supported
0.5-1,9174,False,-0.3096219780016869,supported
0.5-1,9175,False,-0.32038072827707753,supported
0.5-1,9176,False,-0.3047772390620465,supported
0.5-1,9177,False,-0.28874115878388185,supported
0.5-1,9178,False,-0.273131547402754,supported
0.5-1,9179,False,-0.233040521395742,supported
0.5-1,9180,False,-0.30905967503191223,supported
0.5-1,9181,False,-0.2581604848055878,supported
0.5-1,9182,False,-0.31400918076114825,supported
0.5-1,9183,False,-0.3145578139727879,supported
0.5-1,9184,False,-0.23239036514475453,supported
0.5-1,9185,False,-0.29998867792302064,supported
0.5-1,9186,False,-0.3060260087801868,supported
0.5-1,9187,False,-0.2859732644448888,supported
0.5-1,9188,False,-0.2617776569885849,supported
0.5-1,9189,False,-0.27770371971793517,supported
0.5-1,9190,False,-0.2735903836824518,supported
0.5-1,9191,False,-0.2722268632648354,supported
0.5-1,9192,False,-0.29433291565738484,supported
0.5-1,9193,False,-0.3143296460305095,supported
0.5-1,9194,False,-0.28707355446002586,supported
0.5-1,9195,False,-0.30816049199914775,supported
0.5-1,9196,False,-0.28864478351254913,supported
0.5-1,9197,False,-0.31787105812329797,supported
0.5-1,9198,False,-0.30128660969368687,supported
0.5-1,9199,False,-0.3190398288664998,supported
0.5-1,9200,False,-0.30243056771093985,supported
0.5-1,9201,False,-0.3131860658644961,supported
0.5-1,9202,False,-0.26686868184042417,supported
0.5-1,9203,False,-0.27651348313603163,supported
0.5-1,9204,False,-0.3072596877635646,supported
0.5-1,9205,False,-0.2679878761652906,supported
0.5-1,9206,False,-0.32229897745960157,supported
0.5-1,9207,False,-0.30708847859531707,supported
0.5-1,9208,False,-0.2734625498009013,supported
0.5-1,9209,False,-0.3066017020450549,supported
0.5-1,9210,False,-0.3098574448684091,supported
0.5-1,9211,False,-0.3018813308117971,supported
0.5-1,9212,False,-0.2553098388791812,supported
0.5-1,9213,False,-0.24604908284150717,supported
0.5-1,9214,False,-0.2729059992485438,supported
0.5-1,9215,False,-0.26866229893012145,supported
0.5-1,9216,False,-0.30729662372472566,supported
0.5-1,9217,False,-0.30499726410693806,supported
0.5-1,9218,False,-0.28841872721571143,supported
0.5-1,9219,False,-0.30968482185497737,supported
0.5-1,9220,False,-0.31559293648408776,supported
0.5-1,9221,False,-0.31505760665905275,supported
0.5-1,9222,False,-0.30157514603934016,supported
0.5-1,9223,False,-0.30206423746873046,supported
0.5-1,9224,False,-0.2733766765467953,supported
0.5-1,9225,False,-0.3206721723175219,supported
0.5-1,9226,False,-0.2703558531438509,supported
0.5-1,9227,False,-0.2697291051185298,supported
0.5-1,9228,False,-0.30915461998086585,supported
0.5-1,9229,False,-0.25903457165495464,supported
0.5-1,9230,False,-0.316066984548848,supported
0.5-1,9231,False,-0.3111090031004556,supported
0.5-1,9232,False,-0.26889745880232757,supported
0.5-1,9233,False,-0.31440183715162107,supported
0.5-1,9234,False,-0.3133571667208029,supported
0.5-1,9235,False,-0.3144032494934826,supported
0.5-1,9236,False,-0.27697510629525957,supported
0.5-1,9237,False,-0.2450722571864034,supported
0.5-1,9238,False,-0.27017059648993375,supported
0.5-1,9239,False,-0.2492961477030382,supported
0.5-1,9240,False,-0.308851330981412,supported
0.5-1,9241,False,-0.3089922991707793,supported
0.5-1,9242,False,-0.293306396412659,supported
0.5-1,9243,False,-0.312781210161279,supported
0.5-1,9244,False,-0.316342503676106,supported
0.5-1,9245,False,-0.3122480882826919,supported
0.5-1,9246,False,-0.3139639462506005,supported
0.5-1,9247,False,-0.31936415360018205,supported
0.5-1,9248,False,-0.3011430884268319,supported
0.5-1,9249,False,-0.31443973500131117,supported
0.5-1,9250,False,-0.2751608888410889,supported
0.5-1,9251,False,-0.24698055724960327,supported
0.5-1,9252,False,-0.31638804965031986,supported
0.5-1,9253,False,-0.2558077193999668,supported
0.5-1,9254,False,-0.30013933576074586,supported
0.5-1,9255,False,-0.3128884844925899,supported
0.5-1,9256,False,-0.26759967465284346,supported
0.5-1,9257,False,-0.3038437700138759,supported
0.5-1,9258,False,-0.31338822127282756,supported
0.5-1,9259,False,-0.30743011179108704,supported
0.5-1,9260,False,-0.27978713798678717,supported
0.5-1,9261,False,-0.17728609312611887,supported
0.5-1,9262,False,-0.2759996524011395,supported
0.5-1,9263,False,-0.19358855249751677,supported
0.5-1,9264,False,-0.3116172170966814,supported
0.5-1,9265,False,-0.30208105988063344,supported
0.5-1,9266,False,-0.31273421746684654,supported
0.5-1,9267,False,-0.31490802320681743,supported
0.5-1,9268,False,-0.31647628800584926,supported
0.5-1,9269,False,-0.3001720196086521,supported
0.5-1,9270,False,-0.304440209226658,supported
0.5-1,9271,False,-0.30971469470619867,supported
0.5-1,9272,False,-0.28743521285024354,supported
0.5-1,9273,True,0.009389382484002562,high
0.5-1,9274,False,-0.2763530075427574,supported
0.5-1,9275,False,-0.18830416285056878,supported
0.5-1,9276,False,-0.3140026611407697,supported
0.5-1,9277,False,-0.2463958857394829,supported
0.5-1,9278,False,-0.31642039236450814,supported
0.5-1,9279,False,-0.31141313380756475,supported
0.5-1,9280,False,-0.27661069661929527,supported
0.5-1,9281,False,-0.3051648671291899,supported
0.5-1,9282,False,-0.3069345267455065,supported
0.5-1,9283,False,-0.29786241074945313,supported
0.5-1,9284,False,-0.2633805045938426,supported
0.5-1,9285,False,-0.24322457615128568,supported
0.5-1,9286,False,-0.20634572266113016,supported
0.5-1,9287,False,-0.13764073012577227,supported
0.5-1,9288,False,-0.29834158327962335,supported
0.5-1,9289,False,-0.2987655397406768,supported
0.5-1,9290,False,-0.3060991144289325,supported
0.5-1,9291,False,-0.3007861875548097,supported
0.5-1,9292,False,-0.29493145210078886,supported
0.5-1,9293,False,-0.26217516694512827,supported
0.5-1,9294,False,-0.3030761391528625,supported
0.5-1,9295,False,-0.31915978553183366,supported
0.5-1,9296,False,-0.2976281342386818,supported
0.5-1,9297,False,-0.29322751374659284,supported
0.5-1,9298,False,-0.27664098738077647,supported
0.5-1,9299,False,-0.14092073456732068,supported
0.5-1,9300,False,-0.21904744260042325,supported
0.5-1,9301,False,-0.16449437903820374,supported
0.5-1,9302,False,-0.29596023025606805,supported
0.5-1,9303,True,0.0012071506631808893,high
0.5-1,9304,False,-0.27234691291212626,supported
0.5-1,9305,False,-0.230841635193956,supported
0.5-1,9306,False,-0.3039737135885174,supported
0.5-1,9307,False,-0.22926098295626707,supported
0.5-1,9308,False,-0.25294237488227145,supported
0.5-1,9309,False,-0.16473030882061368,supported
0.5-1,9310,False,-0.22415870160484852,supported
0.5-1,9311,False,-0.1584729479646425,supported
0.5-1,9312,False,-0.21474829174521998,supported
0.5-1,9313,False,-0.2939377636305624,supported
0.5-1,9314,False,-0.283003260170948,supported
0.5-1,9315,False,-0.31175646034946397,supported
0.5-1,9316,False,-0.14715797447604895,watch
0.5-1,9317,False,-0.2259257198692523,supported
0.5-1,9318,False,-0.2838005624255191,supported
0.5-1,9319,False,-0.2268764652160079,supported
0.5-1,9320,False,-0.05276767649894476,watch
0.5-1,9321,False,-0.27159602350156625,supported
0.5-1,9322,False,-0.24988948202287536,supported
0.5-1,9323,False,-0.17401835091234397,supported
0.5-1,9324,False,-0.20315361696905476,supported
0.5-1,9325,False,-0.15581300174031687,supported
0.5-1,9326,False,-0.24862900113268677,supported
0.5-1,9327,False,-0.2640450345936767,supported
0.5-1,9328,False,-0.20966845163104453,supported
0.5-1,9329,False,-0.014083365596447961,moderate
0.5-1,9330,False,-0.2826935277279943,supported
0.5-1,9331,False,-0.17901207062157498,watch
0.5-1,9332,False,-0.21378453371268374,supported
0.5-1,9333,False,-0.1536069674307452,supported
0.5-1,9334,False,-0.17289928078600048,supported
0.5-1,9335,False,-0.1684510678266814,supported
0.5-1,9336,False,-0.1891544714715626,supported
0.5-1,9337,False,-0.2602884372506895,supported
0.5-1,9338,False,-0.2081348776478425,supported
0.5-1,9339,False,-0.22409450746113813,supported
0.5-1,9340,False,-0.20768002991048473,supported
0.5-1,9341,False,-0.2108247770557493,supported
0.5-1,9342,False,-0.24330247939631633,supported
0.5-1,9343,False,-0.22052211578359698,supported
0.5-1,9344,False,-0.20646984105735056,supported
0.5-1,9345,False,-0.2396443999587471,supported
0.5-1,9346,False,-0.19845197734293263,supported
0.5-1,9347,False,-0.14888487076339063,supported
0.5-1,9348,False,-0.18942747899603823,supported
0.5-1,9349,False,-0.18025062501554734,supported
0.5-1,9350,False,-0.1930080036747639,supported
0.5-1,9351,False,-0.19715996902982375,supported
0.5-1,9352,False,-0.18259123217880824,supported
0.5-1,9353,False,-0.2054543947816999,supported
0.5-1,9354,False,-0.18754280587863187,supported
0.5-1,9355,False,-0.17883021714948721,supported
0.5-1,9356,False,-0.14069761804085856,supported
0.5-1,9357,False,-0.13523359300777515,supported
0.5-1,9358,False,-0.113143930341848,supported
0.5-1,9359,False,-0.16016129311081628,supported
0.5-1,9360,False,-0.20057487421399006,supported
0.5-1,9361,False,-0.17922250568055298,supported
0.5-1,9362,False,-0.20690323725309578,supported
0.5-1,9363,False,-0.17490887205913352,supported
0.5-1,9364,False,-0.14137239199722096,supported
0.5-1,9365,False,-0.1678950242576639,supported
0.5-1,9366,False,-0.15853365800730446,supported
0.5-1,9367,False,-0.14605439871787118,supported
0.5-1,9368,False,-0.215950832394478,supported
0.5-1,9369,False,-0.14472099493170743,supported
0.5-1,9370,False,-0.2094741504794515,supported
0.5-1,9371,False,-0.221201034459183,supported
0.5-1,9372,False,-0.21566194037677416,supported
0.5-1,9373,False,-0.18096956148578958,supported
0.5-1,9374,False,-0.16669466335295735,supported
0.5-1,9375,False,-0.1614136131942605,supported
0.5-1,9376,False,-0.18498751146411363,supported
0.5-1,9377,False,-0.13630116715493767,supported
0.5-1,9378,False,-0.10558938390584949,supported
0.5-1,9379,False,-0.20529098172571086,supported
0.5-1,9380,False,-0.12389900469849513,supported
0.5-1,9381,False,-0.19000211261714972,supported
0.5-1,9382,False,-0.17431414229652498,supported
0.5-1,9383,False,-0.18592948829627476,supported
0.5-1,9384,False,-0.06461178013243263,watch
0.5-1,9385,False,-0.2645215898153647,supported
0.5-1,9386,False,-0.20470813749410877,supported
0.5-1,9387,False,-0.24659243470344017,supported
0.5-1,9388,False,-0.1768148186899846,supported
0.5-1,9389,False,-0.3072803284788006,supported
0.5-1,9390,False,-0.1991904540329793,supported
0.5-1,9391,False,-0.29269651971289135,supported
0.5-1,9392,False,-0.29259291520812875,supported
0.5-1,9393,False,-0.30104410611718035,supported
0.5-1,9394,False,-0.17536119791859295,supported
0.5-1,9395,False,-0.13699691554730498,supported
0.5-1,9396,False,-0.29875306103829297,supported
0.5-1,9397,False,-0.24380301574602947,supported
0.5-1,9398,False,-0.07393303165595388,supported
0.5-1,9399,False,-0.24728560780207431,supported
0.5-1,9400,False,-0.287187787809057,supported
0.5-1,9401,False,-0.26675836885911147,supported
0.5-1,9402,False,-0.13972879983406727,supported
0.5-1,9403,False,-0.3147837051562835,supported
0.5-1,9404,False,-0.23989846009788546,supported
0.5-1,9405,False,-0.1714322972926161,supported
0.5-1,9406,False,-0.3070547801198186,supported
0.5-1,9407,False,-0.22682630342441146,supported
0.5-1,9408,False,-0.26820810929958744,supported
0.5-1,9409,False,-0.27751790201972526,supported
0.5-1,9410,False,-0.26336141426986676,supported
0.5-1,9411,False,-0.27114180636185536,supported
0.5-1,9412,False,-0.30804614254635015,supported
0.5-1,9413,False,-0.3097181052833121,supported
0.5-1,9414,False,-0.3048331109097223,supported
0.5-1,9415,False,-0.3044285800549495,supported
0.5-1,9416,False,-0.2826248436700024,supported
0.5-1,9417,False,-0.317524487323653,supported
0.5-1,9418,False,-0.09207538140582927,supported
0.5-1,9419,False,-0.3127935959482663,supported
0.5-1,9420,False,-0.2870087701605837,supported
0.5-1,9421,False,-0.31712127934031403,supported
0.5-1,9422,False,-0.20033755932808056,supported
0.5-1,9423,False,-0.274775770980403,supported
0.5-1,9424,False,-0.2945671593679532,supported
0.5-1,9425,False,-0.2744269767171673,supported
0.5-1,9426,False,-0.26125091385335397,supported
0.5-1,9427,False,-0.30760187885260104,supported
0.5-1,9428,False,-0.2647316768402504,supported
0.5-1,9429,False,-0.3054861725467161,supported
0.5-1,9430,False,-0.3109207271391172,supported
0.5-1,9431,False,-0.30861657045635993,supported
0.5-1,9432,False,-0.24471524581941934,supported
0.5-1,9433,False,-0.24216490821642406,supported
0.5-1,9434,False,-0.2666363623894972,supported
0.5-1,9435,False,-0.2672356163938135,supported
0.5-1,9436,False,-0.30242664011389786,supported
0.5-1,9437,False,-0.31043150504334405,supported
0.5-1,9438,False,-0.3123472450563152,supported
0.5-1,9439,False,-0.3093092088697849,supported
0.5-1,9440,False,-0.3131966718252794,supported
0.5-1,9441,False,-0.29706677328200776,supported
0.5-1,9442,False,-0.3084124386805363,supported
0.5-1,9443,False,-0.2923591236607007,supported
0.5-1,9444,False,-0.07760440621989073,supported
0.5-1,9445,False,-0.3183949029875915,supported
0.5-1,9446,False,-0.2709981522418269,supported
0.5-1,9447,False,-0.2652034721821156,supported
0.5-1,9448,False,-0.31018072814442865,supported
0.5-1,9449,False,-0.26958228187821864,supported
0.5-1,9450,False,-0.03287949763030085,supported
0.5-1,9451,False,-0.3025615514523522,supported
0.5-1,9452,False,-0.2741572985546005,supported
0.5-1,9453,False,-0.2989566769494037,supported
0.5-1,9454,False,-0.30851084216948094,supported
0.5-1,9455,False,-0.3105557530308926,supported
0.5-1,9456,False,-0.26048083952868406,supported
0.5-1,9457,False,-0.07154619642376692,watch
0.5-1,9458,False,-0.26679385444656184,supported
0.5-1,9459,False,-0.24562142553665944,supported
0.5-1,9460,False,-0.30109605020645663,supported
0.5-1,9461,False,-0.30607083016084413,supported
0.5-1,9462,False,-0.30634926230956266,supported
0.5-1,9463,False,-0.30655248277233077,supported
0.5-1,9464,False,-0.3124932561802305,supported
0.5-1,9465,False,-0.30587225747442465,supported
0.5-1,9466,False,-0.3178497894870759,supported
0.5-1,9467,False,-0.3161742838248979,supported
0.5-1,9468,False,-0.29188777155594536,supported
0.5-1,9469,False,-0.3022182846713256,supported
0.5-1,9470,False,-0.2673134198812042,supported
0.5-1,9471,False,-0.2683793230737142,supported
0.5-1,9472,False,-0.3208210453122062,supported
0.5-1,9473,False,-0.23169749680756446,supported
0.5-1,9474,False,-0.32162950085853975,supported
0.5-1,9475,False,-0.31311499406833804,supported
0.5-1,9476,False,-0.2782124248971676,supported
0.5-1,9477,False,-0.3037166077523443,supported
0.5-1,9478,False,-0.30523066495415146,supported
0.5-1,9479,False,-0.2957373920012162,supported
0.5-1,9480,False,-0.2516535884571312,supported
0.5-1,9481,False,-0.00898440642869447,watch
0.5-1,9482,False,-0.27562522345167834,supported
0.5-1,9483,False,-0.19532065806658538,supported
0.5-1,9484,False,-0.2993876406549898,supported
0.5-1,9485,False,-0.3108996435477452,supported
0.5-1,9486,False,-0.2968475967782531,supported
0.5-1,9487,False,-0.31085707676998015,supported
0.5-1,9488,False,-0.2993023270070948,supported
0.5-1,9489,False,-0.28612640036392933,supported
0.5-1,9490,False,-0.2973411400967714,supported
0.5-1,9491,False,-0.31410569987033493,supported
0.5-1,9492,False,-0.31941076480688413,supported
0.5-1,9493,False,-0.2869088389626818,supported
0.5-1,9494,False,-0.27965020759419446,supported
0.5-1,9495,False,-0.12988661281630376,supported
0.5-1,9496,False,-0.3036909071511046,supported
0.5-1,9497,False,-0.24429265423452245,supported
0.5-1,9498,False,-0.055117678538421866,supported
0.5-1,9499,False,-0.3099621638128927,supported
0.5-1,9500,False,-0.27061608794296554,supported
0.5-1,9501,False,-0.29017756533427824,supported
0.5-1,9502,False,-0.3052389726963247,supported
0.5-1,9503,False,-0.30375044822223757,supported
0.5-1,9504,False,-0.2684206254053238,supported
0.5-1,9505,False,-0.09829726516438364,supported
0.5-1,9506,False,-0.2656466234270596,supported
0.5-1,9507,False,-0.14318071036313607,supported
0.5-1,9508,False,-0.2818008319661613,supported
0.5-1,9509,False,-0.3022846801012644,supported
0.5-1,9510,False,-0.26472036722502873,supported
0.5-1,9511,False,-0.2935180104366603,supported
0.5-1,9512,False,-0.31294651485544267,supported
0.5-1,9513,False,-0.2695400674203452,supported
0.5-1,9514,False,-0.30030640988200846,supported
0.5-1,9515,False,-0.2834094344208462,supported
0.5-1,9516,False,-0.3020551112419266,supported
0.5-1,9517,False,-0.2721143548682641,supported
0.5-1,9518,False,-0.27123173351860214,supported
0.5-1,9519,False,-0.21209737719698735,supported
0.5-1,9520,False,-0.2444939998900449,supported
0.5-1,9521,False,-0.17596349117673749,supported
0.5-1,9522,False,-0.2802844611601177,supported
0.5-1,9523,False,-0.29436251015541737,supported
0.5-1,9524,False,-0.2647362905025824,supported
0.5-1,9525,False,-0.2776173080940646,supported
0.5-1,9526,False,-0.278470997519236,supported
0.5-1,9527,False,-0.29672120690267884,supported
0.5-1,9528,False,-0.2512511127117544,supported
0.5-1,9529,False,-0.0798038437898605,watch
0.5-1,9530,False,-0.16740672761345843,supported
0.5-1,9531,False,-0.15260989218118393,supported
0.5-1,9532,False,-0.28114317930256194,supported
0.5-1,9533,False,-0.29065701841851593,supported
0.5-1,9534,False,-0.19555787551188647,supported
0.5-1,9535,False,-0.2779832124952373,supported
0.5-1,9536,False,-0.20380250992865273,supported
0.5-1,9537,False,-0.23924919205026257,supported
0.5-1,9538,False,-0.27537058036344747,supported
0.5-1,9539,False,-0.20057823579694162,supported
0.5-1,9540,False,-0.300371588034083,supported
0.5-1,9541,False,-0.24282949976737006,supported
0.5-1,9542,False,-0.25474606703629554,supported
0.5-1,9543,False,-0.142302716652002,supported
0.5-1,9544,False,-0.20060753126101372,supported
0.5-1,9545,False,-0.1559326922999591,supported
0.5-1,9546,False,-0.26492135000163686,supported
0.5-1,9547,False,-0.2750180300949732,supported
0.5-1,9548,False,-0.24123057779994578,supported
0.5-1,9549,False,-0.18122372152854116,supported
0.5-1,9550,False,-0.2659140948459404,supported
0.5-1,9551,False,-0.2191832540928627,supported
0.5-1,9552,False,-0.1924252396804751,supported
0.5-1,9553,False,-0.16829373472457543,supported
0.5-1,9554,False,-0.1365940278643154,supported
0.5-1,9555,False,-0.15995621197063115,supported
0.5-1,9556,False,-0.19874650617805262,supported
0.5-1,9557,False,-0.23978551085584932,supported
0.5-1,9558,False,-0.2065416679937339,supported
0.5-1,9559,False,-0.248202270944346,supported
0.5-1,9560,False,-0.18013018838436057,supported
0.5-1,9561,False,-0.12279074057736095,supported
0.5-1,9562,False,-0.23772995588817092,supported
0.5-1,9563,False,-0.20508428152607827,supported
0.5-1,9564,False,-0.17926558023896588,supported
0.5-1,9565,False,-0.21803940910073932,supported
0.5-1,9566,False,-0.2185653123094191,supported
0.5-1,9567,False,-0.16829597543205066,supported
0.5-1,9568,False,-0.20263959922331648,supported
0.5-1,9569,False,-0.17179441355056246,supported
0.5-1,9570,False,-0.20776797324425084,supported
0.5-1,9571,False,-0.1923043910089519,supported
0.5-1,9572,False,-0.15132063408620922,supported
0.5-1,9573,False,-0.19870597486318764,supported
0.5-1,9574,False,-0.2319544926368285,supported
0.5-1,9575,False,-0.20012271332232784,supported
0.5-1,9576,False,-0.16510343829642093,supported
0.5-1,9577,False,-0.10539611124604842,supported
0.5-1,9578,False,-0.08015272416068886,supported
0.5-1,9579,False,-0.1760302816308641,supported
0.5-1,9580,False,-0.20132221846588583,supported
0.5-1,9581,False,-0.19138510885170706,supported
0.5-1,9582,False,-0.20394865598136125,supported
0.5-1,9583,False,-0.170045145130428,supported
0.5-1,9584,False,-0.14702458352949876,supported
0.5-1,9585,False,-0.1662104803151988,supported
0.5-1,9586,False,-0.1604684657281611,supported
0.5-1,9587,False,-0.13785095477392428,supported
0.5-1,9588,False,-0.217707357964376,supported
0.5-1,9589,False,-0.17276197489732636,supported
0.5-1,9590,False,-0.20232048085940557,supported
0.5-1,9591,False,-0.21205179080691983,supported
0.5-1,9592,False,-0.21463549699617013,supported
0.5-1,9593,False,-0.1836976427992335,supported
0.5-1,9594,False,-0.13834516460290935,supported
0.5-1,9595,False,-0.17657757598524626,supported
0.5-1,9596,False,-0.21345224092391324,supported
0.5-1,9597,False,-0.11537261781864927,supported
0.5-1,9598,False,-0.16384225458764767,supported
0.5-1,9599,False,-0.18241644767294962,supported
0.5-1,9600,False,-0.12894689059587428,supported
0.5-1,9601,False,-0.1869111591672153,supported
0.5-1,9602,False,-0.18400756241074723,supported
0.5-1,9603,False,-0.19314688344799724,supported
0.5-1,9604,False,-0.2561084593960996,supported
0.5-1,9605,False,-0.26220985010990805,supported
0.5-1,9606,False,-0.19789507380273197,supported
0.5-1,9607,False,-0.2417359547792295,supported
0.5-1,9608,False,-0.0772830071274827,watch
0.5-1,9609,False,-0.28487575074406946,supported
0.5-1,9610,False,-0.08920813846608955,watch
0.5-1,9611,False,-0.29195823300968204,supported
0.5-1,9612,False,-0.24038188385004372,supported
0.5-1,9613,False,-0.30175968881533594,supported
0.5-1,9614,False,-0.28326959003827246,supported
0.5-1,9615,False,-0.28864039876873077,supported
0.5-1,9616,False,-0.03853990122729167,supported
0.5-1,9617,False,-0.30184866547833195,supported
0.5-1,9618,False,-0.1965643133469025,supported
0.5-1,9619,False,-0.2503146416738296,supported
0.5-1,9620,False,-0.2897623638502551,supported
0.5-1,9621,False,-0.2704482889879663,supported
0.5-1,9622,False,-0.3109579629339053,supported
0.5-1,9623,False,-0.31331724177124654,supported
0.5-1,9624,False,-0.19075079152284513,supported
0.5-1,9625,False,-0.20335883934013627,supported
0.5-1,9626,False,-0.30208135536134695,supported
0.5-1,9627,False,-0.2753037694690062,supported
0.5-1,9628,False,-0.27922407152491957,supported
0.5-1,9629,False,-0.2765109562536744,supported
0.5-1,9630,False,-0.274790754766432,supported
0.5-1,9631,False,-0.2664605893026846,supported
0.5-1,9632,False,-0.31008787666324206,supported
0.5-1,9633,False,-0.30445332866382824,supported
0.5-1,9634,False,-0.30342141905281106,supported
0.5-1,9635,False,-0.31404154916693516,supported
0.5-1,9636,False,-0.31377870575974015,supported
0.5-1,9637,False,-0.3059581692994196,supported
0.5-1,9638,False,-0.31789192102433333,supported
0.5-1,9639,False,-0.30296403156106666,supported
0.5-1,9640,False,-0.2737158812906091,supported
0.5-1,9641,False,-0.31934029608256714,supported
0.5-1,9642,False,-0.23874694281876208,supported
0.5-1,9643,False,-0.2730203408140456,supported
0.5-1,9644,False,-0.3089263695826306,supported
0.5-1,9645,False,-0.24571551679011178,supported
0.5-1,9646,False,-0.3180865701389844,supported
0.5-1,9647,False,-0.3120645822419792,supported
0.5-1,9648,False,-0.24945105586927735,supported
0.5-1,9649,False,-0.3044138687715414,supported
0.5-1,9650,False,-0.30291581306373866,supported
0.5-1,9651,False,-0.2970960198182899,supported
0.5-1,9652,False,-0.2677999551337106,supported
0.5-1,9653,False,-0.2656397809026055,supported
0.5-1,9654,False,-0.2593330413593776,supported
0.5-1,9655,False,-0.2590009105897093,supported
0.5-1,9656,False,-0.3119051717234192,supported
0.5-1,9657,False,-0.31182891849764555,supported
0.5-1,9658,False,-0.3053652162209029,supported
0.5-1,9659,False,-0.31385055531957573,supported
0.5-1,9660,False,-0.3102599338465408,supported
0.5-1,9661,False,-0.3210675612118764,supported
0.5-1,9662,False,-0.3147706209983294,supported
0.5-1,9663,False,-0.0035312164701478688,moderate
0.5-1,9664,False,-0.3174220183161913,supported
0.5-1,9665,False,-0.31114632047334306,supported
0.5-1,9666,False,-0.26131991412405053,supported
0.5-1,9667,False,-0.23244932424040876,supported
0.5-1,9668,False,-0.31373372492353985,supported
0.5-1,9669,False,-0.2571885453978791,supported
0.5-1,9670,False,-0.3213104047761132,supported
0.5-1,9671,False,-0.31110599095844393,supported
0.5-1,9672,False,-0.24528407046237782,supported
0.5-1,9673,False,-0.30064788484757027,supported
0.5-1,9674,False,-0.3108844368145619,supported
0.5-1,9675,False,-0.31007832048590966,supported
0.5-1,9676,False,-0.2760396193216542,supported
0.5-1,9677,False,-0.2268854831229129,supported
0.5-1,9678,False,-0.2549019651551672,supported
0.5-1,9679,False,-0.2576555058894344,supported
0.5-1,9680,False,-0.31404297519378777,supported
0.5-1,9681,False,-0.3080026011807726,supported
0.5-1,9682,False,-0.3071982427616185,supported
0.5-1,9683,False,-0.314662882665677,supported
0.5-1,9684,False,-0.3098284515121614,supported
0.5-1,9685,False,-0.3122515821771704,supported
0.5-1,9686,False,-0.3090793855354798,supported
0.5-1,9687,False,-0.3102371615496324,supported
0.5-1,9688,False,-0.30132163557687414,supported
0.5-1,9689,False,-0.3172959833539784,supported
0.5-1,9690,False,-0.27359263277765244,supported
0.5-1,9691,False,-0.199604001928677,supported
0.5-1,9692,False,-0.3194634820516296,supported
0.5-1,9693,False,-0.17867815296804712,supported
0.5-1,9694,False,-0.04531110241306957,supported
0.5-1,9695,False,-0.3046619985149451,supported
0.5-1,9696,False,-0.273994012407897,supported
0.5-1,9697,False,-0.3158671716539008,supported
0.5-1,9698,False,-0.3100358247491708,supported
0.5-1,9699,False,-0.28687585043039204,supported
0.5-1,9700,False,-0.27953679498948547,supported
0.5-1,9701,False,-0.2270415506595519,supported
0.5-1,9702,False,-0.2706914467588211,supported
0.5-1,9703,False,-0.24626164815232132,supported
0.5-1,9704,False,-0.304866496462894,supported
0.5-1,9705,False,-0.30271677028714894,supported
0.5-1,9706,False,-0.28360965430005614,supported
0.5-1,9707,False,-0.30972962680223587,supported
0.5-1,9708,False,-0.3147960660406778,supported
0.5-1,9709,False,-0.007213773419202818,supported
0.5-1,9710,False,-0.30157410077892116,supported
0.5-1,9711,False,-0.05246080965901867,watch
0.5-1,9712,False,-0.01807149562458199,moderate
0.5-1,9713,False,-0.31087258000811746,supported
0.5-1,9714,False,-0.2721889440600078,supported
0.5-1,9715,False,-0.25975908903283895,supported
0.5-1,9716,False,-0.31276843041899255,supported
0.5-1,9717,False,-0.16074701583209905,supported
0.5-1,9718,False,-0.31517054066542555,supported
0.5-1,9719,False,-0.29491416390305,supported
0.5-1,9720,False,-0.2745025216474417,supported
0.5-1,9721,False,-0.2989839558353649,supported
0.5-1,9722,False,-0.2817556327047412,supported
0.5-1,9723,False,-0.3111657814134029,supported
0.5-1,9724,False,-0.2695432596884445,supported
0.5-1,9725,False,-0.16170068759823142,supported
0.5-1,9726,False,-0.2571025673600142,supported
0.5-1,9727,False,-0.13103422275668497,supported
0.5-1,9728,False,-0.2873928695538275,supported
0.5-1,9729,False,-0.2907313949016572,supported
0.5-1,9730,False,-0.2946434525838879,supported
0.5-1,9731,False,-0.2955024508876587,supported
0.5-1,9732,False,-0.2994700267938865,supported
0.5-1,9733,False,-0.25624153331107025,supported
0.5-1,9734,False,-0.278963980803129,supported
0.5-1,9735,False,-0.030855494611473522,moderate
0.5-1,9736,False,-0.30644861696589654,supported
0.5-1,9737,False,-0.2715731980260233,supported
0.5-1,9738,False,-0.2536266803951558,supported
0.5-1,9739,False,-0.16352161789636044,supported
0.5-1,9740,False,-0.3100986386455427,supported
0.5-1,9741,False,-0.1974406600187381,supported
0.5-1,9742,False,-0.2682641881408239,supported
0.5-1,9743,False,-0.2811341303669276,supported
0.5-1,9744,False,-0.26732729007764705,supported
