edge_id,node_u,node_v,length_original_voxels,valid_sample_count,junction_excluded_fraction,diameter_mean_original_voxels,diameter_median_original_voxels,diameter_std_original_voxels,diameter_min_original_voxels,diameter_max_original_voxels,diameter_iqr_original_voxels,diameter_q10_original_voxels,diameter_q25_original_voxels,diameter_q75_original_voxels,diameter_q90_original_voxels,diameter_coefficient_of_variation,robust_taper,slenderness_length_over_median_diameter,mean_segmentation_disagreement,uncertainty_score,reliable_diameter,assigned_volume_original_voxels_cubed,volume_length_equivalent_diameter_original_voxels
9874,2136,5231,18.24191172926027,0,1.0,,,,,,,,,,,,,,0.3333333134651184,0.6666666865348816,False,448.0,5.5918934984389805
9875,2136,2338,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2432.0,8.27188249601867
9876,2136,2329,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.4444444179534912,0.44499826431274414,True,1280.0,5.918495639446459
9877,2136,2345,54.725735187780806,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.840716898472601,0.13333332538604736,0.2683163285255432,True,2432.0,7.5221335946138925
9878,2136,2337,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1984.0,7.9871047213969
9880,2137,2339,50.14067770801292,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.267584713501615,0.0,0.20164966583251953,True,3200.0,9.014361047532566
9882,2137,2346,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1600.0,6.617079287169184
9883,2137,2330,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,1472.0,6.463000331272033
9884,2137,5342,27.89876597875265,2,0.6666666666666666,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,3.487345747344081,0.0,0.34142136573791504,False,1216.0,7.449538171370011
9885,2138,2350,50.526182976722176,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.315772872090272,0.06666666269302368,0.23498299717903137,True,2624.0,8.13165097024278
9886,2138,2347,54.340229919071554,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.792528739883944,0.06666666269302368,0.23498299717903137,True,1664.0,6.244116315051607
9887,2138,2341,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1216.0,6.252955416803895
9889,2139,2143,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1536.0,6.573825611890012
9891,2139,2345,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,2368.0,8.315966395494797
9892,2139,5316,20.97056274847714,1,0.8,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,2.6213203435596424,0.0,0.4399999976158142,False,1216.0,8.592445858293791
9893,2139,2353,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,1152.0,5.7175044688349805
9894,2140,5236,30.82696920902816,2,0.6666666666666666,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,3.85337115112852,0.4444444179534912,0.5636435747146606,False,960.0,6.296877745576136
9895,2140,2346,50.14067770801292,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.267584713501615,0.06666666269302368,0.23498299717903137,True,2048.0,7.211488838026052
9896,2140,2338,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.07407406717538834,0.2598131000995636,True,1792.0,7.234206130539423
9897,2140,2345,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,2496.0,8.958614220658031
9898,2140,2354,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,1152.0,5.800268744095321
9899,2141,5126,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1472.0,6.87974671819719
9900,2141,2347,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1984.0,7.471252344937934
9901,2141,2359,51.7975319575053,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.474691494688162,0.13333332538604736,0.2683163285255432,True,2112.0,7.205223930093241
9902,2141,2356,42.140677708012916,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.2675847135016145,0.0,0.25,True,1728.0,7.2256375118866725
9903,2141,5382,33.941125496954285,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.242640687119286,0.0,0.2868986129760742,True,960.0,6.001054294562268
9904,2142,5127,37.941125496954285,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.742640687119286,0.0,0.25,True,1088.0,6.042468597957913
9906,2142,5276,28.284271247461902,2,0.6666666666666666,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,3.5355339059327378,0.2222222089767456,0.45253247022628784,False,1408.0,7.961298176645582
9907,2142,2349,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1344.0,6.149250790022998
9908,2142,2357,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.2222222089767456,0.33388715982437134,True,1856.0,7.226226286043923
9909,2142,2358,47.41202668879605,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.926503336099506,0.07407406717538834,0.2598131000995636,True,1536.0,6.422533926447952
9910,2142,5384,33.941125496954285,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.242640687119286,0.0,0.2868986129760742,True,1088.0,6.388610151338772
9911,2143,5129,37.941125496954285,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.742640687119286,0.0,0.25,True,1280.0,6.553977396549317
9913,2143,2202,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,1088.0,5.383525455032503
9914,2143,2344,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1472.0,6.346879487533127
9915,2143,5332,23.89876597875265,1,0.8,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,2.987345747344081,0.0,0.4399999976158142,False,1408.0,8.661012161673812
9916,2143,5238,35.21247447773741,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.401559309717176,0.0,0.2868986129760742,True,896.0,5.691946266051433
9917,2143,2353,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,1792.0,6.909097570677978
9918,2143,5361,35.21247447773741,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.401559309717176,0.0,0.2868986129760742,True,1024.0,6.084946511854771
9919,2144,5144,28.284271247461902,2,0.6666666666666666,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,3.5355339059327378,0.0,0.34142136573791504,False,1024.0,6.789417897525813
9920,2144,2346,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.07407406717538834,0.2598131000995636,True,1664.0,6.748123281653261
9921,2144,5239,35.21247447773741,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.401559309717176,0.0,0.2868986129760742,True,1024.0,6.084946511854771
9922,2144,5274,19.513260710043397,0,1.0,,,,,,,,,,,,,,0.4999999701976776,0.75,False,512.0,5.779963771302515
9923,2144,2355,52.882927880637816,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.610365985079727,0.0,0.22277605533599854,True,2304.0,7.447980839049521
9924,2144,2354,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.07407406717538834,0.2598131000995636,True,2240.0,7.938648633803957
9925,2144,5362,32.2842712474619,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.035533905932738,0.0,0.2868986129760742,True,896.0,5.944475895902355
9927,2145,2150,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.4444444179534912,0.44499826431274414,True,2304.0,8.202818723308363
9929,2145,2148,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1856.0,7.126812500656432
9930,2145,2361,50.14067770801292,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.267584713501615,0.0,0.20164966583251953,True,2048.0,7.211488838026052
9931,2146,2148,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.14814813435077667,0.29685014486312866,True,1216.0,5.849104206113107
9932,2146,2149,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,960.0,5.5558966857321375
9933,2146,2361,53.45438620699768,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.68179827587471,0.0,0.20164966583251953,True,1984.0,6.8743908333598736
9934,2146,2226,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1408.0,6.293958842486394
9939,2148,2361,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1472.0,6.346879487533127
9941,2148,2226,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,2112.0,7.602445300450516
9942,2148,2230,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1664.0,6.748123281653261
9943,2149,5177,18.24191172926027,0,1.0,,,,,,,,,,,,,,0.0,0.5,False,1216.0,9.212694541925742
9944,2149,2153,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1152.0,5.6147779627276515
9945,2149,2384,53.454386206997675,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.681798275874709,0.0,0.20164966583251953,True,1984.0,6.8743908333598736
9946,2149,2226,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.07407406717538834,0.2598131000995636,True,2176.0,7.716774201572149
9947,2149,2362,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,2496.0,8.3800162684958
9948,2149,2366,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1216.0,5.7686359828333265
9949,2150,2219,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0833333283662796,0.2916666567325592,True,1472.0,6.771894943937275
9950,2150,2224,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,2432.0,8.307341396297959
9951,2150,2154,52.18303722621455,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.522879653276819,0.0,0.20164966583251953,True,1856.0,6.729446872513377
9952,2150,2364,49.25483399593905,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.1568542494923815,0.13333332538604736,0.2683163285255432,True,2560.0,8.134869907742337
9954,2151,2156,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1600.0,6.709382669654139
9955,2151,2363,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1472.0,6.435413781819074
9957,2151,2368,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1088.0,5.532698685934523
9959,2152,2231,53.06888093828843,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.633610117286054,0.19999998807907104,0.30164965987205505,True,2816.0,8.219613933407489
9960,2152,2230,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.0,0.22277605533599854,True,2112.0,7.741537647248851
9961,2152,2370,50.34022991907156,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.292528739883945,0.0,0.22277605533599854,True,2944.0,8.629117143985468
9963,2153,2155,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1856.0,7.126812500656432
9964,2153,2366,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,1920.0,7.151595419491199
9965,2153,2156,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.07407406717538834,0.2598131000995636,True,1344.0,6.149250790022998
9966,2153,2367,49.95472465036231,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.244340581295289,0.07407406717538834,0.2598131000995636,True,1728.0,6.636493045781115
9967,2154,2157,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.07407406717538834,0.2598131000995636,True,1216.0,5.7686359828333265
9968,2154,2224,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,1536.0,6.697573441551213
9969,2154,2229,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,2752.0,8.964913250681334
9970,2154,2231,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.0,0.22277605533599854,True,2688.0,8.86005685696775
9971,2154,2239,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1536.0,6.573825611890012
9972,2155,5248,16.970562748477143,0,1.0,,,,,,,,,,,,,,0.1666666567325592,0.5833333134651184,False,704.0,7.267637663955889
9974,2155,2366,48.86932872722979,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.108666090903724,0.06666666269302368,0.23498299717903137,True,1728.0,6.709787119789977
9975,2155,2233,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,1856.0,7.031391977597175
9976,2155,2238,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,2048.0,8.114906511849819
9977,2155,2241,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1600.0,7.1726317790298495
9979,2156,2159,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1408.0,6.207370594507905
9980,2156,2367,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1472.0,6.435413781819074
9981,2156,5335,22.627416997969522,1,0.8,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,2.8284271247461903,0.13333332538604736,0.5066666603088379,False,960.0,7.349760470207609
9982,2156,2368,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1856.0,7.226226286043923
9983,2156,2371,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1600.0,6.709382669654139
9984,2157,5249,22.627416997969522,1,0.8,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,2.8284271247461903,0.2666666507720947,0.5733333230018616,False,640.0,6.001054294562269
9985,2157,5301,16.970562748477143,0,1.0,,,,,,,,,,,,,,0.1666666567325592,0.5833333134651184,False,768.0,7.590799973260709
9986,2157,2239,51.61157889985469,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.4514473624818365,0.07407406717538834,0.2598131000995636,True,1856.0,6.7665995053267745
9987,2157,5322,16.970562748477143,0,1.0,,,,,,,,,,,,,,0.0,0.5,False,832.0,7.900755106542624
9988,2157,2247,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1472.0,6.435413781819074
9989,2158,2163,49.25483399593905,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.1568542494923815,0.0,0.20164966583251953,True,1536.0,6.301243135249987
9990,2158,2238,48.68337566957918,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.085421958697397,0.14814813435077667,0.29685014486312866,True,1856.0,6.967126614985742
9991,2158,2241,44.86932872722979,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.608666090903724,0.07407406717538834,0.2598131000995636,True,2176.0,7.85795827998254
9992,2158,2371,52.18303722621455,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.522879653276819,0.0,0.20164966583251953,True,2112.0,7.1785600850111475
9993,2158,2372,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.14814813435077667,0.29685014486312866,True,1984.0,7.368467648224254
9994,2159,2164,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1408.0,6.293958842486394
9995,2159,2368,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1216.0,5.849104206113107
9996,2159,5323,18.24191172926027,0,1.0,,,,,,,,,,,,,,0.3333333134651184,0.6666666865348816,False,896.0,7.908131624838339
9997,2159,2373,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1024.0,5.293663429735347
9998,2160,5304,20.970562748477143,1,0.8,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,2.621320343559643,0.2666666507720947,0.5733333230018616,False,1280.0,8.81566344207317
9999,2160,2246,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,3072.0,9.296793337010465
10000,2161,5252,35.21247447773741,3,0.5714285714285714,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.401559309717176,0.0,0.2868986129760742,True,1344.0,6.971181997582998
10001,2161,2247,54.14067770801292,7,0.36363636363636365,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.767584713501615,0.12121211737394333,0.2452898621559143,True,2816.0,8.137847379696664
10002,2161,2165,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.4166666269302368,0.4583333134651184,True,1472.0,6.87974671819719
10003,2161,2240,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0833333283662796,0.2916666567325592,True,1536.0,7.0277151885977105
10004,2161,2250,40.86932872722979,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.108666090903724,0.0833333283662796,0.2916666567325592,True,1920.0,7.734049037835161
10005,2162,2243,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,2752.0,8.562025914653148
10006,2162,2235,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1600.0,7.1726317790298495
10007,2162,2242,41.941125496954285,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.242640687119286,0.0,0.22277605533599854,True,1856.0,7.506266941351833
10008,2162,2252,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.14814813435077667,0.29685014486312866,True,1280.0,6.114020090808512
10009,2163,2241,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1472.0,6.435413781819074
10010,2163,2251,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.0,0.22277605533599854,True,2176.0,7.613454711887753
10011,2163,2372,47.7975319575053,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.974691494688162,0.07407406717538834,0.2598131000995636,True,2880.0,8.758879812289425
10012,2163,2264,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1984.0,7.368467648224254
10013,2164,2166,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,1344.0,6.573825611890012
10014,2164,2371,46.52618297672217,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.815772872090271,0.0,0.22277605533599854,True,1600.0,6.617079287169184
10015,2164,2372,51.41202668879605,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,0.0,6.426503336099506,0.06666666269302368,0.23498299717903137,True,2624.0,8.061291254704134
10016,2164,2373,53.06888093828842,6,0.4,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.633610117286053,0.06666666269302368,0.23498299717903137,True,1536.0,6.070587206025754
10017,2164,2260,52.882927880637816,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,6.610365985079727,0.14814813435077667,0.29685014486312866,True,2496.0,7.752104238662314
10018,2165,2168,43.59797974644667,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.449747468305834,0.29629626870155334,0.3709242045879364,True,896.0,5.115356211405721
10019,2165,2240,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.0,0.22277605533599854,True,1728.0,6.972595002757849
10020,2165,2250,45.254833995939045,5,0.4444444444444444,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,5.656854249492381,0.07407406717538834,0.2598131000995636,True,2176.0,7.824417518172405
10022,2165,2251,39.59797974644667,4,0.5,8.0,8.0,0.0,8.0,8.0,0.0,8.0,8.0,8.0,8.0,0.0,,4.949747468305834,0.0,0.25,True,2496.0,8.958614220658031
